,TU.CBT,TY.CBT,T.CFE,CBA00362.CS,SPTAGUSDOZ.IDC,SPTAUUSDOZ.IDC,NH0008.NHF,NH0025.NHF,USDX.FX,USDJPY.FX,UC.SG,000852.sh,000300.sh,000016.sh,H20269.CSI,HSI.HI,SP500TR.SPI,N225.GI,899800.MI,935600.MI,NH0012.NHF,NH0013.NHF,NH0032.NHF,NH0016.NHF,NH0038.NHF,NH0022.NHF,NH0029.NHF,NH0041.NHF,B.IPE,SPSIOPTR.SPI,NH0015.NHF,NH0001.NHF,NH0002.NHF,NH0021.NHF,NH0033.NHF,NH0047.NHF,NH0056.NHF,NH0800.NHF,NH0700.NHF,SPGSCITR.SPI,IEF.O
2013-04-25,110.28125,133.0625,,110.543,24.3985,1467.88,1317.9588,730.5266,82.78,99.29,,3700.487,2467.875,1778.294,5324.767,22401.24,2801.2782,13926.08,545.712231,431.531502,3755.896,694.6834,,739.3048,,533.455,901.3418,,103.11,9747.78,1447.1789,1229.1105,1305.8361,555.6412,,,,,,4688.68,108.5
2013-04-26,110.3046875,133.4375,,110.5056,23.995,1462.09,1344.7018,760.4139,82.49,98.04,,3627.497,2447.306,1766.037,5265.333,22547.71,2796.2386,13884.13,545.37443,426.212351,3791.785,695.8725,,729.5771,,527.8211,898.1847,,102.85,9656.45,1457.7489,1235.8511,1304.4078,552.8537,,,,,,4667.23,108.89
2013-05-02,110.328125,133.640625,,110.5743,23.8445,1467.08,1322.7691,738.154,82.23,97.91,,3667.159,2449.639,1763.05,5305.631,22668.3,2823.8212,13694.04,551.633456,441.671024,3638.7073,687.5487,,717.8228,,518.314,883.1886,,102.7,9701.19,1476.1316,1236.1103,1282.626,542.0754,,,,,,4669.71,109.05
2013-05-03,110.296875,132.859375,,110.6387,24.12,1470.75,1343.0457,755.774,82.08,99.0,,3746.931,2492.912,1795.489,5386.483,22689.96,2853.8843,13694.04,551.813526,437.974534,3749.3041,690.4966,,725.7266,,527.1169,891.0813,,103.71,9957.15,1467.3999,1238.4436,1297.9804,546.7212,,,,,,4733.22,108.12
2013-05-06,110.296875,132.671875,,110.588,24.018,1469.4,1337.3172,753.9023,82.33,99.33,,3817.576,2525.983,1816.598,5433.023,22915.09,2859.3439,13694.04,556.404292,438.206102,3876.7468,693.4423,,734.0356,,534.1592,899.7632,,103.71,10037.02,1473.3742,1243.8879,1316.5484,552.6679,,,,,,4745.64,107.98
2013-05-07,110.28125,132.625,,110.6246,23.9665,1452.73,1318.3589,730.7586,82.28,98.95,,3829.515,2529.938,1817.925,5469.93,23047.09,2874.4617,14180.24,558.790972,443.672405,3833.6653,691.496,,734.441,,529.5817,895.0276,,103.75,10167.58,1466.0212,1238.1843,1314.406,548.5796,,,,,,4728.08,107.83
2013-05-08,110.28125,132.78125,,110.5694,23.9745,1474.07,1319.6772,742.6984,81.9,98.9,,3877.752,2542.798,1824.377,5491.641,23244.35,2887.6076,14285.69,563.885914,445.413623,3891.882,695.0063,,743.5607,,539.7931,906.0773,,104.02,10153.28,1490.3783,1241.8139,1322.9759,556.1987,,,,,,4745.51,107.96
2013-05-09,110.28125,132.71875,,110.5743,23.735,1458.25,1331.4979,749.6963,82.68,100.65,,3892.921,2527.794,1807.862,5512.104,23211.48,2878.3009,14191.48,564.583555,442.767588,3887.6273,694.7693,,733.833,,533.8071,901.3418,,104.1,10106.09,1491.757,1239.4806,1315.1201,554.3404,,,,,,4760.48,107.94
2013-05-10,110.2578125,132.078125,,110.6153,23.875,1448.2,1325.724,748.3272,83.1,101.59,,3912.064,2540.836,1819.117,5558.001,23321.22,2890.7712,14607.54,561.287737,441.284101,3920.4981,695.2432,,737.4809,,544.3706,907.6559,,103.38,10103.84,1499.5696,1242.8509,1344.4006,568.6495,,,,,,4718.27,107.33
2013-05-13,110.25,131.96875,,110.6116,23.6755,1430.58,1297.6728,737.2217,83.2,101.75,,3936.805,2530.768,1810.724,5555.121,22989.81,2891.1723,14782.21,555.619081,433.126675,3919.0303,692.3997,,740.9261,,554.934,929.7553,,102.64,10066.91,1478.4295,1235.8511,1335.8307,568.4637,,,,,,4706.52,107.14
2013-05-14,110.25,131.71875,,110.6341,23.4095,1425.4,1301.6736,737.9823,83.62,102.26,,3889.645,2493.338,1785.575,5460.366,22930.28,2921.1233,14758.42,557.00913,434.229147,3866.1894,691.4519,,736.2649,,554.2298,931.3339,,102.53,10265.74,1500.4887,1237.6658,1337.9732,567.7204,,,,,,4689.05,106.71
2013-05-15,110.2578125,131.84375,,110.6519,22.6,1393.03,1281.2604,715.1628,83.79,102.25,,3953.85,2506.925,1789.431,5496.024,23044.24,2936.982,15096.03,558.91455,443.775247,3815.5503,689.3192,,720.2547,,533.8071,903.7096,,103.65,10243.7,1493.1357,1237.6658,1309.4069,553.2254,,,,,,4684.33,106.99
2013-05-16,110.28125,132.46875,,110.6608,22.698,1386.0,1264.7115,708.317,83.74,102.22,,3977.955,2552.709,1821.453,5564.022,23082.68,2922.3967,15037.24,559.484596,446.353345,3827.2927,688.3714,,719.2414,,533.1029,904.4988,,103.84,10162.22,1493.1357,1241.5546,1322.9759,561.402,,,,,,4707.48,107.5
2013-05-17,110.2421875,131.859375,,110.9891,22.25,1359.55,1250.75,704.67,84.21,103.13,,4031.555,2592.048,1843.809,5612.617,23082.68,2952.5596,15138.12,559.206729,447.307397,3888.21,690.03,,734.04,,546.13,917.92,,104.72,10400.31,1508.3,1243.89,1336.9,564.75,,,,,,4737.87,106.92
2013-05-20,110.25,131.8125,,111.1194,22.905,1393.8,1225.249,672.7186,83.82,102.25,,4105.231,2609.607,1861.252,5668.279,23493.03,2950.5307,15360.81,563.450104,443.293379,3855.1809,689.5562,,730.7931,,547.8917,917.1271,,104.79,10628.9,1517.9523,1248.2951,1335.4736,561.7737,,,,,,4760.14,106.84
2013-05-21,110.2578125,131.90625,,111.3309,22.451,1376.37,1270.7583,709.534,83.84,102.49,,4168.573,2614.853,1851.084,5712.689,23366.37,2955.695,15381.02,562.181014,439.66197,3920.4981,691.9258,,727.5505,,550.0044,917.9163,,103.63,10574.44,1525.3054,1248.5544,1328.6891,561.9595,,,,,,4730.22,107.12
2013-05-22,110.234375,131.234375,,111.4889,22.292,1370.4,1267.803,707.4042,84.29,103.12,,4111.252,2618.034,1858.198,5662.818,23261.08,2931.5764,15627.26,561.357323,436.118774,3932.2405,694.7693,,728.3611,,553.1735,923.4412,,102.47,10398.57,1526.2245,1251.1469,1345.4718,567.1629,,,,,,4692.28,106.27
2013-05-23,110.2421875,131.265625,,111.4945,22.6045,1391.1,1255.8462,696.603,83.75,101.98,,4089.159,2582.849,1823.737,5586.611,22669.68,2923.4256,14483.98,547.877819,426.98232,3841.9707,692.3997,,720.0521,,544.0185,903.7096,,102.66,10418.79,1533.1181,1246.2211,1332.617,561.9595,,,,,,4683.99,106.38
2013-05-24,110.234375,131.34375,,111.4991,22.398,1386.65,1265.5299,700.2541,83.65,101.18,,4160.953,2597.228,1829.141,5615.841,22618.67,2921.8777,14612.45,548.407139,428.518917,3882.3352,694.2954,,723.7,,546.4833,902.9203,,102.78,10362.54,1531.7393,1244.6656,1344.4006,568.4637,,,,,,4680.56,106.42
2013-05-27,110.234375,131.34375,,111.5082,22.68,1394.78,1269.8945,706.4914,83.64,101.06,,4210.934,2599.587,1827.263,5646.304,22686.05,2921.8777,14142.65,550.539015,436.13551,3853.7131,692.6367,,708.5004,,533.1029,889.5028,,102.78,10362.54,1525.765,1244.4064,1341.901,569.7645,,,,,,4680.56,106.42
2013-05-28,110.171875,130.390625,,111.5109,22.3395,1381.23,1265.8937,701.4711,84.26,102.25,,4179.855,2644.359,1870.094,5718.917,22924.25,2940.4512,14311.98,552.448692,434.506685,3863.9877,692.8736,,707.4871,,533.455,887.9242,,104.35,10523.72,1529.4415,1246.7396,1338.6873,572.7379,,,,,,4726.83,105.17
2013-05-29,110.171875,130.46875,,111.4647,22.491,1393.1,1261.4382,691.2784,83.62,101.12,,4213.764,2642.561,1861.702,5721.838,22554.93,2920.1848,14326.46,549.44427,431.853153,3837.5673,693.8215,,696.9488,,522.8915,876.8745,,102.18,10512.02,1556.556,1246.4804,1346.186,576.0829,,,,,,4672.71,105.6
2013-05-30,110.0859375,129.484375,,111.4779,22.7805,1414.15,1281.5332,704.818,83.0,100.8,,4231.042,2634.323,1855.456,5722.435,22484.31,2931.3927,13589.03,546.737818,431.876367,3847.108,696.1911,,696.7461,,525.7085,874.5067,,102.24,10478.09,1562.5304,1244.1471,1336.1878,570.8795,,,,,,4666.05,105.61
2013-05-31,110.0703125,129.21875,,111.4649,22.2575,1387.92,1289.2166,710.1426,83.27,100.47,,4210.967,2606.426,1841.366,5698.79,22392.16,2889.4644,13774.54,543.296595,421.42692,3869.125,702.826,,692.2876,,516.9056,863.457,,100.15,10253.56,1578.1557,1246.7396,1335.4736,570.5079,,,,,,4613.59,105.32
2013-06-03,110.09375,129.390625,,111.4452,22.7375,1411.4,1270.8037,699.9498,82.67,99.44,,4172.688,2602.623,1838.64,5683.835,22282.19,2906.9122,13261.82,539.376071,416.417944,3890.4082,706.3804,,705.8658,,523.5958,866.614,,102.17,10353.06,1626.8699,1253.7394,1342.9723,575.3395,,,,,,4666.84,105.33
2013-06-04,110.09375,129.3125,,111.41,22.545,1399.43,1278.7145,703.601,82.75,100.03,,4080.089,2565.666,1819.503,5593.618,22285.52,2891.0154,13533.76,541.241347,417.969987,3896.2794,704.2477,,704.8525,,526.4127,869.7711,,103.18,10330.52,1620.8955,1251.6654,1323.69,566.977,,,,,,4689.91,105.06
2013-06-05,110.1015625,129.546875,,111.4008,22.565,1403.4,1275.8047,703.9052,82.56,99.15,,4104.911,2560.539,1806.821,5580.742,22069.24,2851.889,13014.87,536.803957,415.703625,3936.6439,708.987,,705.6632,,525.7085,868.1926,,102.63,10157.2,1646.6313,1252.1839,1322.6188,565.862,,,,,,4696.96,105.57
2013-06-06,110.1171875,129.78125,,111.3893,22.655,1413.91,1268.4851,697.0594,81.62,97.45,,4036.815,2527.845,1784.702,5487.358,21838.43,2876.501,12904.02,532.435564,413.982482,3894.8116,706.5229,,693.3009,,504.2294,833.4649,,103.19,10264.73,1631.9251,1249.5914,1322.9759,572.9237,,,,,,4712.93,105.7
2013-06-07,110.09375,129.078125,,111.3265,21.66,1383.05,1281.2604,704.818,81.69,97.54,,3985.51,2484.16,1760.224,5403.059,21575.26,2913.459,12877.53,527.407498,410.237725,3899.9489,708.0393,,693.3009,,506.6942,822.4152,,104.55,10437.55,1620.8955,1247.2581,1338.3302,590.7637,,,,,,4738.77,104.88
2013-06-13,110.0625,129.015625,,111.3843,21.865,1386.02,1264.9843,683.5198,80.7,95.6,,3887.745,2399.937,1700.802,5243.062,20887.04,2902.3169,12445.38,506.777539,389.666771,3794.5224,697.2362,,693.5036,,505.2858,816.8903,,104.95,10276.39,1621.7645,1243.1101,1325.1183,583.1445,,,,,,4738.3,105.2
2013-06-14,110.1640625,129.609375,,111.3724,22.0925,1390.74,1260.0288,679.2602,80.61,94.06,,3975.523,2416.771,1704.147,5274.996,20969.14,2885.2438,12686.52,513.499608,400.112812,3789.6736,695.5299,,693.9089,,506.6942,812.944,,105.84,10147.23,1625.9268,1244.0459,1322.6188,577.012,,,,,,4775.12,105.34
2013-06-17,110.1796875,129.3125,,111.332,21.8775,1385.35,1261.9837,683.3677,80.65,94.64,,3996.336,2403.839,1692.476,5266.997,21225.9,2907.115,13033.12,516.262414,401.852324,3807.9131,695.0557,,704.6499,,510.9196,821.6259,,105.62,10334.53,1611.7008,1240.7992,1329.4033,576.8262,,,,,,4769.75,105.09
2013-06-18,110.1796875,129.234375,,111.3335,21.68,1367.65,1254.6641,680.4772,80.67,95.36,,4005.139,2418.745,1704.222,5323.708,21225.88,2929.8128,13007.28,515.913212,393.8774,3758.0195,687.4699,,706.2712,,511.976,821.6259,,106.1,10419.73,1614.8456,1241.803,1336.5448,576.9726,,,,,,4788.54,105.03
2013-06-19,110.0859375,127.90625,,111.0646,21.41,1351.26,1247.89,679.108,81.31,96.38,,3987.299,2400.765,1687.613,5272.944,20986.89,2889.2523,13245.22,513.35407,395.235572,3752.1281,689.3663,,714.5802,,513.7365,815.3118,,105.87,10349.66,1609.8306,1239.623,1334.4024,573.4902,,,,,,4809.97,103.59
2013-06-20,110.0234375,127.09375,,110.4522,19.71,1285.05,1213.6103,653.0938,81.77,97.29,,3860.886,2321.466,1631.554,5110.297,20382.87,2817.4352,13014.58,497.031113,377.506589,3661.5468,681.3064,,705.6632,,495.7786,793.2123,,102.06,9919.68,1613.3411,1236.4363,1336.9019,569.4236,,,,,,4663.4,103.12
2013-06-21,109.9296875,126.265625,,110.817,20.125,1296.4,1187.9687,620.9944,82.41,97.8,,3833.822,2317.394,1633.164,5096.807,20263.31,2824.9653,13230.13,492.118926,381.300939,3656.3917,680.7849,,712.5536,,494.3702,794.0016,,101.09,9898.76,1574.2237,1229.2663,1309.4069,551.9682,,,,,,4614.83,102.03
2013-06-24,109.8671875,125.953125,,110.8248,19.694,1282.38,1167.9646,608.2155,82.44,97.71,,3604.749,2171.21,1525.166,4794.634,19813.98,2790.6598,13062.78,481.694944,372.030044,3531.198,676.2809,,699.1781,,484.5109,787.6875,,101.07,9747.8,1561.6861,1224.2207,1292.2671,544.6062,,,,,,4616.83,101.78
2013-06-25,109.859375,125.703125,,110.8139,19.6375,1277.65,1172.511,611.8666,82.61,97.97,,3602.569,2165.421,1526.803,4766.883,19855.72,2817.4373,12969.34,481.095324,373.035302,3577.5933,678.1781,,700.394,,487.6535,797.9479,,101.21,9930.84,1585.2568,1231.9219,1300.4799,545.1583,,,,,,4628.35,101.66
2013-06-26,109.9375,126.15625,,111.0353,18.536,1226.65,1141.3684,586.613,82.95,97.77,,3697.963,2168.297,1509.682,4783.896,20338.55,2845.0373,12834.01,489.034079,367.114164,3539.2988,675.0961,,694.1116,,481.094,792.423,,101.8,9955.83,1579.7403,1230.0629,1282.7758,540.9251,,,,,,4621.61,102.07
2013-06-27,110.015625,126.640625,,111.1472,18.494,1200.65,1138.8678,583.8747,82.96,98.46,,3625.677,2160.735,1512.204,4770.936,20440.08,2862.9183,13213.55,497.56507,376.319157,3592.322,677.4665,,703.4339,,486.2446,794.0016,,102.65,9940.93,1593.7824,1229.0007,1276.8205,536.3239,,,,,,4659.04,102.62
2013-06-28,110.0,126.5625,,111.1892,19.665,1234.57,1108.4071,584.0268,83.18,99.12,,3602.107,2200.639,1552.383,4813.201,20803.29,2850.6623,13677.32,509.299361,392.31919,3577.5933,673.9109,,706.8791,,488.1479,790.0552,,101.99,9920.01,1581.7463,1226.0796,1276.124,537.7963,,,,,,4624.39,102.5
2013-07-01,109.990625,126.5625,,111.1696,19.635,1252.55,1147.5059,613.6922,83.02,99.62,,3693.602,2213.317,1549.374,4850.126,20803.29,2866.4114,13852.5,509.283355,396.951774,3639.4538,678.6518,,706.0685,,488.8235,786.1089,,102.93,9984.72,1562.1876,1218.1129,1290.7961,543.87,,,,,,4660.09,102.4
2013-07-02,110.0,126.609375,,111.1691,19.4025,1243.49,1158.4173,614.3007,83.53,100.63,,3769.933,2221.984,1541.341,4870.021,20658.65,2865.4763,14098.74,506.73989,392.058056,3689.5312,680.7851,,710.1217,,488.1479,786.8982,,103.41,10006.55,1574.2237,1223.6896,1286.9493,542.7657,,,,,,4698.06,102.44
2013-07-03,109.929688,126.625,,111.1723,19.7721,1252.83,1147.2787,609.4325,83.21,99.93,,3780.596,2203.828,1522.911,4831.361,20147.31,2867.854,14055.56,495.020801,382.188781,3722.6707,682.2074,,719.0388,,481.7293,788.9672,,105.21,10059.53,1590.7734,1223.9551,1280.3047,541.8454,,,,,,4761.22,102.24
2013-07-04,109.929688,126.625,,111.2536,19.56,1249.9,1152.2796,609.7368,83.77,100.09,,3795.61,2221.979,1535.321,4875.981,20468.67,2867.854,14018.93,498.974693,387.223,3691.7405,679.3629,,719.2414,,486.7966,799.8733,,104.84,10059.53,1587.7643,1228.204,1284.5013,545.5264,,,,,,4761.22,102.24
2013-07-05,109.90625,124.65625,,111.2605,18.9125,1223.2,1142.5049,596.0451,84.44,101.17,,3756.334,2226.849,1542.049,4888.98,20854.67,2897.116,14309.97,502.450444,387.323273,3640.9266,677.9406,,718.5929,,488.1479,800.963,,107.06,10210.61,1595.2869,1228.4696,1279.2556,542.0294,,,,,,4796.32,100.52
2013-07-08,109.96875,125.265625,,111.2423,19.1125,1237.07,1118.1818,582.0491,84.22,100.91,,3620.65,2163.619,1506.727,4758.795,20582.19,2913.2027,14109.34,493.291767,380.750384,3598.2135,673.1998,,716.588,,481.7293,794.1896,,106.49,10239.44,1574.7252,1223.1584,1265.6167,538.3484,,,,,,4805.5,101.11
2013-07-09,109.953125,125.5,,111.2317,19.3125,1251.44,1151.825,599.392,84.6,101.08,,3650.696,2162.669,1505.299,4776.817,20683.01,2934.3105,14472.9,497.539225,387.732942,3619.5701,674.385,,714.953,,481.0537,788.0627,,107.35,10350.62,1621.8667,1230.5941,1271.5618,540.373,,,,,,4826.48,101.28
2013-07-10,110.0,125.71875,,110.973,19.3875,1259.78,1144.5508,593.9153,83.25,99.59,,3751.047,2224.065,1546.743,4900.159,20904.56,2934.9682,14416.6,501.431796,387.228762,3600.4228,676.0443,,722.5652,,489.1613,812.57,,107.34,10337.38,1625.3772,1233.7808,1274.0098,541.2932,,,,,,4885.89,100.92
2013-07-11,110.0375,126.3125,,110.9447,20.1625,1286.2,1180.2399,620.0816,82.74,98.99,,3832.034,2326.688,1635.66,5103.235,21437.49,2975.0577,14472.58,517.188988,396.053595,3743.6012,682.6815,,724.1541,,494.9042,814.8676,,106.64,10445.77,1630.8938,1236.9674,1285.9001,545.8945,,,,,,4869.23,101.93
2013-07-12,110.03125,126.078125,,110.887,19.9365,1285.7,1168.874,613.2358,82.93,99.21,,3829.195,2275.373,1587.589,5008.639,21277.28,2984.2358,14506.25,516.470405,401.603371,3674.4185,679.3629,,726.1403,,487.1344,806.4432,,108.2,10441.01,1631.8968,1233.2496,1273.3104,535.4036,,,,,,4896.99,101.85
2013-07-15,110.053125,126.5,,110.845,19.9775,1284.57,1178.194,616.1263,83.08,99.91,,3923.381,2307.297,1604.662,5061.446,21303.31,2988.3472,14506.25,517.695413,403.793163,3688.5928,680.074,,727.1334,,483.4184,798.0188,,108.08,10366.12,1619.8607,1227.9385,1254.4258,519.0231,,,,,,4895.31,102.17
2013-07-16,110.084375,126.59375,,110.8061,20.0225,1292.22,1175.0116,615.2135,82.5,99.15,,3966.64,2317.848,1606.341,5082.254,21312.38,2977.2606,14599.12,517.573404,403.189539,3714.4516,679.837,,730.3112,,484.094,801.0822,,107.93,10344.7,1638.4163,1233.7808,1260.0213,518.655,,,,,,4907.4,102.22
2013-07-17,110.04,127.09375,,110.6271,19.3375,1276.11,1179.1033,615.9741,82.65,99.57,,3908.83,2282.836,1582.141,5014.183,21371.87,2985.8522,14615.04,518.602382,402.844775,3687.8406,678.4147,,730.7085,,493.2151,815.6334,,108.74,10439.17,1640.4224,1235.1085,1265.9664,516.8145,,,,,,4912.38,102.67
2013-07-18,110.115625,126.6875,,110.5359,19.405,1284.24,1166.6008,599.2398,82.78,100.52,,3911.198,2245.328,1549.348,4944.853,21345.22,3001.2095,14808.5,516.999544,406.745381,3673.0567,677.7036,,730.9071,,494.5664,820.2286,,108.83,10603.28,1652.4585,1230.5941,1271.5618,519.2072,,,,,,4945.79,102.19
2013-07-19,110.140625,127.078125,,110.4708,19.5125,1296.1,1175.4661,599.6962,82.61,100.35,,3832.159,2190.478,1511.4,4813.452,21362.42,3006.1293,14589.91,514.475566,405.753441,3661.9688,680.074,,733.2905,,499.9715,824.0578,,108.3,10706.12,1634.4043,1225.2829,1262.4693,514.974,,,,,,4942.85,102.75
